RestaurantID,Cuisine,NumberOfReviews,Rating
menL_0IVFYfpuhhgvKuCsQ,Mexican,7,4.5
ddaUQkqC53gzOGbMrdVqig,Mexican,27,2.5
iBm8YTqNwrddsxWdqLPK-A,Mexican,2445,4
v9u61QOTbs6RqZC1iEQtRQ,Mexican,55,4
3V7W97p13cb_02fsrPfJJw,Mexican,18,3.5
rpTW8Ozm8q8kN5RWOYSvFA,Mexican,1,4
YS21bp9Wp715X75r7eTzxw,Mexican,12,4.5
IS8TakHCKVZc-R_-92jo0Q,Mexican,101,4
U02ibutbgrC3uQzEq4w2ww,Mexican,69,4
Cn0aZzeIrulN6N4OF7eMdQ,Mexican,187,3
wqEPTJBbqG3QKysMxNQQCA,Mexican,6,4
r4Z1eXoiWwJeMM7fseoZ9A,Mexican,47,3.5
PqYrqBMXy3iVJbVRi5uXOw,Mexican,13,3.5
5VjJtOBOOnZRx4KC71IpXQ,Mexican,8,4.5
z3TwiFWdJUvY9tW8QMEseQ,Mexican,92,4
z5hRX3iJ5Ty_S38iG_WY3Q,Mexican,1057,4.5
zIpYFLBoSF8qyAUnkLeH8A,Mexican,49,4
trOfIBnEr_CxZuLRyGj9FQ,Mexican,477,4
5SOM3bh1R5K3RZ9E20TxUg,Mexican,421,3.5
o5fBZCGs2HCkibIxQ2-2ig,Mexican,31,4
UwZtUMsxS-mwWpeZnrO49g,Mexican,94,4
13jzN6n45XtcbYA46nWThg,Mexican,317,4
cNUT-1vzOF7EyWz4vext7Q,Mexican,4,4.5
qOW2fskGqpUlWkbFqlzPbw,Mexican,38,2.5
OICgilPNwolv00z7d1Y37w,Mexican,46,2.5
pbRgb9o3hegZxWeu6wAtHw,Mexican,20,4.5
DAAdG53Wry4Q6juEk3q6SA,Mexican,81,2.5
0cgtOfYGHv3stIZb7C9wHQ,Mexican,32,4
0MqKMvDvmw6s3mnycYLcog,Mexican,12,4.5
4EGq0GMAJwGIrfhVg4PxVw,Mexican,26,4
yW3un5VR8Aw6jynlliAxIg,Mexican,260,3.5
n-Z4HSwVeiDyA7AotduUNw,Mexican,57,4
_0uNkBtac1qBz2zSGZ0FTQ,Mexican,107,4
V-yI80ii8Sau_BOQsDhz-A,Mexican,48,4
SPvW-SV2Ed7z8k-QXDUIDg,Mexican,516,4
#NAME?,Mexican,26,4
ay161Zito0Gf5WMZFbUtXA,Mexican,579,4
IwCABldBA_oOg6S2LnAXYw,Mexican,43,3
0kFP2UiYHoJHx6d9w1ZNhg,Mexican,17,3.5
wa5jQjGJV_iYfDEelex-UA,Mexican,6,3.5
ONUgIihg-ROELPgKiWfs7A,Mexican,37,4
8CTaeOtqr461Ah5yWcnCPw,Mexican,97,3.5
vWYUAjj2D1TbbhlB5-q9Fw,Mexican,3,3.5
EU7d7_D9cQuSWL1iFvFz0A,Mexican,155,3
2qFVu5LfZ3Zxc9rHH5o5cA,Mexican,108,3.5
Jw6nTaia5rdxefvg5tQ9uQ,Mexican,37,3.5
a-gG1ZBVBM1VJ-Y9JLUnhA,Mexican,291,4
bWi_lbhtLOo3VfiqYJewQQ,Mexican,11,4.5
Fj9ZANHw4gVd1W7UljnTFw,Mexican,101,3
dh3px6yeYcUUN_WkzXxj7Q,Mexican,129,4
tQDQ_hR2NNXuvkgNDc0obw,Mexican,2,5
ETiWBqqeYmr_9U4L5CJaig,Mexican,420,2
aStZY21Qmtzm1IS8y1_81g,Mexican,223,3
bRzE-FnE1QgbUb-3cosoUA,Mexican,132,4
q8YAM38nAsVoRcWOER9I9A,Mexican,21,4
rNldYbdOcJRGmLgD29ZELA,Mexican,36,4
pD0BuDTrnya7t4S5nm_5Vw,Mexican,45,2.5
jF9hIgD5MvZBXyKvztUtSA,Mexican,28,5
KfZI6oovMvG5tLd0NFBeKQ,Mexican,672,4.5
FA_0DX6FwHm1Lnqz_fd9iA,Mexican,24,2.5
4xR2g3e_w9APSdvln8cwFw,Mexican,21,4.5
gKJ-rb2di7fPGIuIjF0ylw,Mexican,36,4
V_5IS9PY4tjmYk95lDWfgg,Mexican,7,3.5
izX40YJYnqBwlnhOEMcbEw,Mexican,8,4.5
odX0anvOSQ_X4SXdoqJFNQ,Mexican,374,4
Nnuz_Ic0IdWOUbl64r4Hkg,Mexican,684,4
nm7uUS4Qa6xB-VMm1bnbEA,Mexican,64,4
9zLUJSScvExs91YizSTLRQ,Mexican,101,3.5
9ZTyAKZI0cpCbmTYZgNjAA,Mexican,16,4.5
OYLap8kSwmpGiYSZPl_GnQ,Mexican,11,4.5
#NAME?,Mexican,2,2.5
kxY3FXKrJvxAIyaS5hx4Gw,Mexican,34,3
m4vr600Ibclr2b2QRU-Qlw,Mexican,5,4.5
N-T9SPVMkAynCOCVm0OgPA,Mexican,109,4
1vkYZbdwMpqteI8x_sS68g,Mexican,147,4
dO03lFjb-9vxEmEt49RjNQ,Mexican,91,3
vMTTFjgFKKua4VuAFX393g,Mexican,26,3.5
nDXvWPUWKsITVaRtNCIDew,Mexican,1,4
vEMveTHn23hdT2_FhV7ctQ,Mexican,9,3
Uut2fBy53XdIgx1rLWdQeg,Mexican,453,3.5
iBkwuh7ZLIOeFfuKmhZpOA,Mexican,136,3.5
tgPPzyvBwq0B0jlCkFortA,Mexican,14,4
WAAGa-7SOjz8IsP07fR8WQ,Mexican,26,4
njV8tFM7PivgDhWng_Lb6g,Mexican,138,4
34LM8_lP8iwizHBu6YgaQQ,Mexican,99,4.5
EYzO2CoT5SppebYMxNxzyg,Mexican,46,3.5
fSgoG2l2GwDjQnLGOekjUA,Mexican,16,3
EZ-ec_6fXPsZiDshbFMnjA,Mexican,71,4
fClkt_gjSRZUKCusW4WW2w,Mexican,31,3.5
_kqHOGAG4ZaKV0TgqJRJCQ,Mexican,10,4
LXeUqlG7z4_jZG6rXvhnzQ,Mexican,96,4
ONExUhcaPQQeKE7PW12cfA,Mexican,20,4.5
EJorB6z09e7Qu24Qeo7QKg,Mexican,12,3
MHtbBc2np3sR7jiV9GphNg,Mexican,277,4
6eihmCzFJvolelWSW7-VPQ,Mexican,18,4.5
cpOfNDxSNyzHQmzSC6badQ,Mexican,9,4
KhGbD1U51KKcl6frzNDa0A,Mexican,124,4
g3QERUGn1BIS-_WJVwnKyQ,Mexican,56,4
1DE0dfgDczWc3NKo5CLCJA,Mexican,18,3
dlPGWZdnYiOuwuS9u_CbGA,Mexican,20,3
bWENqo52d9fFPH9D-CWuqQ,Mexican,38,2
mY_dEQM9poopjV0y4Hvnww,Mexican,99,4
KtzxoHCm9N9QJi31TNjbhw,Mexican,287,3.5
elLwg1PVFUEnoyKpzMP8DQ,Indonesian,51,4.5
UtaQOLAlY3HbBVa5OYvh8A,Indonesian,320,3.5
sxv1oJxG8uu6u4tjKHiJMA,Indonesian,25,4.5
jjJc_CrkB2HodEinB6cWww,Indonesian,3215,4
oXSYfInpzQT17mU7f5X4Mg,Indonesian,212,3.5
3glTTm7uDvRPAglP7CzaRQ,Indonesian,218,4
EbX_9tqAJs4gW51gZpOB7g,Indonesian,516,4
M-odQWSEfsR2mVEw7nKG-g,Indonesian,1770,4
w-6HPrDW7KzGGDYk2Olf6Q,Indonesian,1,5
lGLeaVcg7U4tOfJFhVqGng,Indonesian,74,4
cgiwHTmlUD-2em2MCvmzeA,Indonesian,152,4
sySAZxvH4LvSGJRLmCP19A,Indonesian,259,4
B9Mbi12NpBJkZcRtQNtMBA,Indonesian,238,4
GafVAOtTmzjiC9B8jKPm_g,Indonesian,152,3.5
r2JVKalbucGf2nryywuL2w,Indonesian,269,4.5
dJdIEYv56jTBkU6hAnSypw,Indonesian,81,4.5
0BcydXe2sU0aPwSRAq3zgw,Indonesian,52,4
0GftSP2dRwEzujkv2VKIgA,Indonesian,511,4
fXbktwTnRNpx5GtHVhNkKw,Indonesian,19,4
sinDhwX8Egru_3FCI7bhkw,Indonesian,980,3.5
Zx44jCgDv1TwKMGzcXajIQ,Indonesian,581,4
KkMXFomcmJZBmDdmTMh8yw,Indonesian,599,3.5
MMotl_bi3-5JRra91A2jLA,Indonesian,421,4
3TaRBdVpHFIjKOEv_65qBw,Indonesian,100,4
S-jThCG_S-7_xtm75nkB2Q,Indonesian,254,3
#NAME?,Indonesian,221,4
hnBgmEQsJgRhY3VvWnwkfA,Indonesian,300,4
iTke4ZsI0WyAHD6fmAtRLA,Indonesian,213,3
iIcUpEOjMLuzAIfyY_vgYA,Indonesian,451,3.5
Eopa3MGGrqOya6o3gOdlxg,Indonesian,140,4
1_S2RxVWOidWcgbU2tBQBQ,Filipino,1309,4
-b3J-5K_beWyGxQ1Id7KQg,Filipino,873,4
8WnHtvMdPWE66eSkUdbLhQ,Filipino,496,4.5
j_ZW3vvpjLDG34nBq5f-UA,Filipino,445,4
u29codlkeuTq66ZgosAMfQ,Filipino,107,4
nxTEuWKzkK1tCF4LrhFSUQ,Filipino,1204,4
NXZFu7KHBrG02gzYneY5Xg,Filipino,517,4
YAOJAXBqQTHuY85kN8VulQ,Filipino,44,3.5
ckb_w10XmSsW3riotGqXQA,Filipino,173,4
seGYMEYsw6F_H33Md1E1dA,Filipino,579,4
KB9_w7vCPMvS82jiUg2ndw,Filipino,208,4.5
XcvvHAA0Ucs5ywQ6sUm_6g,Filipino,3,5
u5Kjydmh63lhOv1s1xZEUw,Filipino,373,3.5
QU1VvlvN1NJuQ2B9lHvZPA,Filipino,1,4
CJClutA-y4g7vfx-sMHQ5Q,Filipino,8,4.5
6AZss3wvbNxTLm6jeHj9kw,Filipino,207,4
OQ_Ghn4IHnnTYAiTVUFxCA,Filipino,50,4
xymropCDcEvCYGKC0AKe-w,Filipino,122,4
MOtHnl_Zeld-D1slHKg__w,Filipino,164,3.5
xw3_Pwi1YB5-8-2s_RFgzA,Filipino,101,3.5
C9brsXcyM6-5kHZPbvnofg,Filipino,186,4
AOruLMQHtKQd42lJN1nWlg,Filipino,51,4.5
41m0Mepm_XeBMS2azfK-vA,Filipino,317,3.5
kOPefzLdGP36AFz430C4-A,Filipino,1,5
keOMomcnyrJEQvFtfEYadg,Filipino,66,4
ko4MB9i4qg0L7yasjXFFUA,Filipino,11,4
_RwDslUGKUAVUfCX3Eashw,Filipino,299,3.5
Fbt32h6hv56IyczrurIq3A,Filipino,251,3
A49sEXSDDjiJ8VRoc55mKQ,Filipino,54,4
X0dpNtN04Atjzrj4ZYwkSA,Filipino,7,4.5
#NAME?,Filipino,46,4
GT1OdWlLO9kRQf0SEOrrVA,Filipino,10,3.5
MOTZjYcyAwqUhxXIrrfoww,Filipino,101,4.5
Ndiir6Dvte5nVMrFmb1omA,Filipino,24,3.5
wjmcMQj1StNTNdKnkidcGg,Filipino,48,4
nke3djKBosRQsoK-d1ZRtQ,Filipino,16,3
No4ny0agfERlycMQwkLD4w,Filipino,350,3.5
#NAME?,Filipino,114,4
qy2S_akh9RjSAktwUKf1-g,Filipino,401,3.5
mpqh8YYgh-oNXzKMMbdZMA,Filipino,10,4
SQJFyoICUALAnkw4bJ39Lg,Filipino,34,4
PRKTex_f8Uj_VEY2POEVJA,Filipino,20,4
9kvpLM-wcD7SOyi_I1zAMw,Filipino,11,4
Q4YTPLiDw-chkMLgkPUWyQ,Filipino,13,4
HUoKaztz0WwavA52RHj9Yw,Filipino,65,4
D_3MGvklV55AAciP9dHttw,Filipino,22,5
s_DZ-c74Tqltc_SHub_hww,Filipino,28,2.5
PgjcZSOmCWcm-X0_ovJxWA,Filipino,5,4.5
EMkzoWDlwBBWEfmEVYUxYA,Filipino,37,3.5
PEeoyqiSGpWpZ9hOMyibvw,Filipino,1,4
kDqW1eeZEDTitXerwzwCzw,Filipino,3,4
xEnNFXtMLDF5kZDxfaCJgA,Filipino,8758,4.5
DqE-cazhbG9_2DRwa5_guQ,Filipino,1,4
Hc7wuYIXJQD0mWWOvqvjzQ,Filipino,202,3.5
j59HWyOGLRFE8fbfhxUf9A,Filipino,5,4.5
ZuRxV288FG4ttgi34-FEmw,Filipino,149,3
ynIx549QFj29o84y1RSGyw,Filipino,349,4
YIgXd7vF35SSVVQsJoUnrg,Filipino,10,4
w-M8_5ZV1wJ6oTR6g4Ya7g,Filipino,107,3.5
IGZ1bIpzSdciD4dx4ID_6w,Filipino,10,4
YRRDQxwuuMqSpUR-RdYlHA,Filipino,12,3
I3X-2a2_qqDoRQHNSfHEEw,Filipino,42,2
Y_KEf5yigAenMZJcXKP1Ug,Filipino,1,5
C9CMcFCDbrRq2aKfeMMvYw,Filipino,13,5
lFq-2FMJogdokie314E1bQ,Filipino,152,3.5
4U9yg6X1kqDpiH1u8At39w,Filipino,4,3.5
55jx0bYJ-odyqKKSrDXtPA,Filipino,77,4
TOCEADTejFVg662kuYQZSg,Filipino,40,2.5
y1JJ1DIlZmCarpyT9ysYPw,Filipino,28,3
RYoc4EBUNOtgbg7c32OG9A,Filipino,185,4.5
U5aAPldTgg9HE2TzMazDUA,Filipino,48,4.5
wdzdta9fJn3kNVW-eCybCA,Filipino,11,3.5
O9ZCur0kyt-A9U4Fk5Uh4w,Filipino,41,2
cUyfnb3E7HvzNfbTgTjl_Q,Filipino,490,4.5
IJMjzCc5gPJo_40cRRspLg,Filipino,326,4
2IHGMQVQ7zmb89WyiiH1AQ,Filipino,800,3.5
rh_dwzB-Ro1twfeQ9n-U1g,Filipino,69,2.5
T7RJ6xyvZeeL6yTithbkKQ,Filipino,19,2.5
uV1JUqrBod4Gd5qoWe6f2A,Filipino,21,3
2YkqGzOldh-gcSSFkvP44Q,Filipino,194,4
xH45Ge_53_fF3rDxtRgjYw,Filipino,41,2.5
WHtgxZuoF73-xIULaw7VsA,Filipino,12,4.5
x9Fq3Zty6d9JQ2ok00YXVA,Filipino,591,3.5
M8FNsKsudKbBcYMyH5bjlw,Filipino,272,3.5
#NAME?,Filipino,1616,4.5
kvtZz_ODb-vFqKRTbULemA,Filipino,6,3
VFm8KI_no47AOHUDYYGTVA,Filipino,217,3
3ca-gx5hhvrhzwNQVLv2kA,Filipino,148,3.5
iXmDaPsgylG1kHPLli15MQ,Filipino,576,4
GlBa24pwQthoXmMD75Bahg,Filipino,1,2
M_lOOFm2IFKdE6plTuBg9A,Filipino,12,3.5
_kARxrcTt5HjXQIEalDGWg,Filipino,864,4
dggQOViDoateghiq9COqVg,Filipino,1,4
QpYrGfbKO5s3OexWPYc4Rg,Filipino,9,4.5
m3DbvZVlJDD_2MtkvmBtQg,Filipino,44,5
PdzL9svqapSqH4o8bF86Pw,Filipino,348,4.5
bB8dHfAEJrF5tNcHr0yJjA,Filipino,1458,4
HTy6o9RuzulujeEzZxIqwA,Filipino,20,3.5
uBGjcW-GuYy_qSvMykuISA,Filipino,539,4.5
M-odQWSEfsR2mVEw7nKG-g,Filipino,1770,4
LjBKkUSpMwrpo99hXgtHYw,Filipino,753,4
P7uqi3WdmSwEraGNmRZd9w,Filipino,10,5
Ivj6Ui02moXsEkc0yAUQug,Filipino,32,5
m5Whyz8O8jM4DrE808h71g,Filipino,456,4
TVuJO-1J7IQa0nCyGGEd1w,Filipino,25,4.5
JUPxlDVMxuRSsqMcH6RCVg,Filipino,1382,4.5
kfXYtQYIdTTwNC2TJv8jBA,Filipino,96,4
eudVEloLiQN9pSVTuzquww,Filipino,329,4
NgD-6ogFGc_c4z5_Ur4k2g,Filipino,1369,3.5
gUJ6pHYd_fp2Ypq377P_vA,Filipino,935,4.5
RTFIMX31BPeZzx7kJJ1SCA,Filipino,575,3.5
FizBsTIAJwNrImIG1mPDcg,Filipino,1189,4
QGvOaL14mWte55v71i3PIQ,Filipino,988,3.5
zKMHkyoxPT_AQK1hokyP7A,Filipino,108,4
NQbh8zKPqILV6WeYSOM-yQ,Filipino,142,3.5
IK6EzeQSApQ8tN6n_HGI9Q,Filipino,71,3
SbXJlImRDoMeepmq_f96cw,Filipino,83,3.5
zH8N-lMKH5RrLxXRGiK8Tw,Filipino,3,1.5
eS9mTLlWwu_Ap2ROMQWPxg,Filipino,942,4
xlxjAYZZGOF-saMsDkuA0g,Filipino,69,4.5
vSPWCfhk-zJg7nDy5jHjKg,Filipino,1,1
c9oeeTkhMIxzO2RqcdId2g,Filipino,319,4
NzcI2h7qA-_edSaw0Jta4A,Filipino,248,3.5
NlsxuhV6CUONOyI7xk7-mw,Filipino,1978,3.5
wrFoBJM9SsHIfz2VaqgmSg,Filipino,1414,3
eIPiRkf6KCo9A9Ok-Nr_ow,Filipino,1384,3.5
S-jThCG_S-7_xtm75nkB2Q,Filipino,254,3
_miH2unsURKuQsjV7astgg,Filipino,2,5
nkfUKb7oWQt54Uz9VQLhUg,Filipino,1560,4
N0cfNApqwrPEqXgcf3NWmg,Filipino,847,3.5
hR9bIWtRs70DPgWHFlzZiQ,Filipino,2,2
ADJyXKBnS6p8x5VGp2Nenw,Filipino,35,4.5
d_eInFpX-Ix9qxFFYAqqLA,Filipino,299,4.5
r4FfpVF0v48QznLawd4w8w,Filipino,227,3.5
hnBgmEQsJgRhY3VvWnwkfA,Filipino,300,4
RJYWxDoDSqOYh1HbvF9qsA,Filipino,716,3.5
D8HgGDbL5dvkAtq6O0zTpw,Filipino,139,3.5
8cyRl5HIQzbkYD7orq223g,Filipino,699,3.5
E2QgXLAsccccHdl4d80Bhg,Filipino,46,3.5
5tENY51y_wDWPLQ2ZiWmHg,Filipino,6,5
flA-Ye5Ae885wE_QadQGnA,Filipino,23,3.5
iIWMaISFp4K50oHFfq2Oxw,Filipino,296,4
z_ZUyzv4dUzWQiEH1Cr7-A,Filipino,9,4
lxQ-tzFmL1tmUqZUN-CSRQ,Filipino,740,4
MMotl_bi3-5JRra91A2jLA,Filipino,421,4
1SSpJ9LcL6UWH7Zaiicitg,Filipino,1,3
Mmay9osZdkwMXnAC8DsZ1w,Filipino,43,3
c0uXkrxk8OBm1rXkP4exZA,Filipino,94,3
sCC7-hSdCkNPExejZT9BAQ,Pakistani,1151,4.5
U3hvDT5CtQrnpg2zhJg3mQ,Pakistani,148,3.5
MotfuoOFiEmOKOcRCnRhdA,Pakistani,153,4
lIXVm16VchbDXOf7v4hxMA,Pakistani,262,3.5
RRg3P3NsYzutXn5M6mluxw,Pakistani,37,3.5
UtknyDJ_DPut-FKRqs0wpQ,Pakistani,146,5
IbB_7AxWQtDFW1iKnoD1Ug,Pakistani,221,4.5
U5f1QXqdLW2dJ2Cy3tfLyw,Pakistani,67,4
yV7brOiTLS3Lmwws8e3nXA,Pakistani,156,4.5
x0k5kFArHLijdY8-NEQ7Xg,Pakistani,1158,4.5
7hgygLzjMf3YQE6oL1E3Aw,Pakistani,65,3.5
NDxfIV_QMyXaj4Oa4azXTg,Pakistani,12,4.5
7k2uvrFxOoBwV7c2m0UBNw,Pakistani,195,3.5
FXDMFBM-rV2s5MHzA33d2g,Pakistani,155,4
V2A9Leycc5_FEpgQC34i7Q,Pakistani,222,4
NgD-6ogFGc_c4z5_Ur4k2g,Pakistani,1369,3.5
FvnExtQHPfz_crDCBTQ1iQ,Pakistani,253,4
PeLeSgbctqoS_L6g_cvjUw,Pakistani,35,3
sng5ejEyAA22ncDwxdu2lw,Pakistani,123,3.5
aFhnb8k6H-wD070vvxt4Fw,Pakistani,122,4
qs5aBgcT2v1BFlW-XqQS0Q,Pakistani,485,4
#NAME?,Pakistani,1,5
vS5WZNErrgWvHtiO3CTmqA,Pakistani,20,3.5
izRJeBfDQYJmd6ibIQ6Mfg,Pakistani,274,4.5
3N3XesISm5tg_nsjL10eFA,Pakistani,182,4
6NcU2JAznLr9dDHp6GgQyw,Pakistani,202,4.5
L6DAp6L1ZJKeeDN2PwoOLQ,Pakistani,177,4.5
m5Whyz8O8jM4DrE808h71g,Pakistani,456,4
DTxsUnrcAQO-OXwwypPZjQ,Pakistani,165,3.5
2-Nuy6YhQcD6GFQHS9EqSw,Pakistani,59,4
ml3ASw5_B5XLnd9kE8xx3g,Pakistani,75,3
V2oWqXcoJkgGeIPOaS9eDA,Pakistani,476,4
vnf1WSV7dTmOeOkIJ46hiw,Pakistani,35,3
JCFEtB6jJXbOMJ7_ZUpD3g,Pakistani,91,3.5
sCHiXF4mZcsiY8_cBHNiqw,Pakistani,612,4
PdzL9svqapSqH4o8bF86Pw,Pakistani,348,4.5
nd0uXNXaeaDMuMk4C1GusA,Pakistani,481,3.5
wm10mMj_41_-l_gRhRH3TA,Pakistani,323,4
9heTBCW1DDAKyO0GrY3Nxw,Pakistani,120,4.5
L3PwWn54PvHm5Rd4oUg7xw,Pakistani,55,4
NVCLcLa_7LMEJipAQmNlZw,Pakistani,158,4
D_xGTuIZqh1g6ie9QybcYw,Pakistani,88,4
IFZ3_d01uflGixWrrD8_gg,Pakistani,413,4
IPObt34MFs_Icr83NE7RFQ,Pakistani,39,3
A-ert0jDRBfku9ogyW_mEg,Pakistani,170,4.5
1TLoaB7SXJZo3W5f4OGm8w,Pakistani,267,4
1CApdPOoiXPQ4WwgKHp5Ww,Pakistani,4,4
jlH66jTIZUwX5MT1D-lhvg,Pakistani,30,4
Rk6TXh7nINbzJoGtI2C5cA,Pakistani,54,3.5
S8a--JIL9yEaU-D1yucI9Q,Pakistani,311,4
l_Td-NFRIdxu7m6pgJUqhQ,Pakistani,57,3.5
AtPhAHLLdmro_p6FP61qtw,Pakistani,16,3
hswirO2tzhjdopGrjEE3xg,Pakistani,13,4
BPyt7S9TdcR1u571iacg7g,Pakistani,1281,4
xEnNFXtMLDF5kZDxfaCJgA,Pakistani,8758,4.5
vksCRTDJO6ZrM_JFRxnG9w,Pakistani,4,3.5
32nkcoqPk0c1BYuka2enqw,Pakistani,3,4.5
kB3QyyhHFVyhGgp35Rnuew,Pakistani,793,4
7d9M58Bi4ZzgZZjLjvrzUQ,Pakistani,11,4
DOdbSGm9ULZlVz-1-Jjhmg,Pakistani,468,3.5
OD1CCNpXwUvXB9P6WkTy9A,Pakistani,144,3.5
qa8OUhoOiOmCYbAAQAj1cA,Pakistani,2,4.5
yKQZqmCbk3EkGC5ajHgEGg,Pakistani,446,4
ArRjkFlv7aIUfxNLvI1bwA,Pakistani,69,3.5
DZE4ThXa7d0kSXnR3Hb-kg,Pakistani,1181,3.5
7USPKYeaAfxl0Ch9j_1l7A,Pakistani,387,4
G4Y3yF4UfcCNSj0JFQQVDw,Pakistani,93,3.5
ZrdTKStTAo2pchslOev1KQ,Pakistani,663,4
qZgRPGUl01ldRuTd6pSOnA,Pakistani,188,3
vEoHPRFMVMqn5Nk7TaufHQ,Pakistani,5,2.5
iGIr7N3UlcidQ0FlPBSK4A,Pakistani,78,4
zVLG_O3AQnvQ53PSJ5mTMA,Pakistani,438,4
vwgLem_9f5zJUXI_c0gM8w,Pakistani,6,4.5
tIjQyHOubGeKRnx4wSwOeA,Pakistani,447,4.5
kTi9RbFCUGRySbZnq0pdlQ,Pakistani,127,4
SExVenfR3ScUzIJHdUpxuw,Pakistani,15,4.5
cOnQnP9GwyvhQjCJbSz5Fg,Pakistani,7,3.5
JvV8sTgUX6abRQPzb3hLgg,Pakistani,92,3.5
XgqIDfU6tKPUdRxRG5uDNw,Pakistani,87,4
EXFJUuKdtnf4eV1IF1drWQ,Pakistani,47,3.5
jRN12bcaeb2MjJoe2HmuJQ,Pakistani,50,3
T1CRoZ-f-hwrjdkBvt7_kg,Pakistani,116,4
8xIoNFPmYPz94xBioimvQQ,Pakistani,5,5
JCewNUA2d-CHcVwz8ZbqlA,Pakistani,63,4.5
ciIoPi0WqaNyB6xkwRKxzA,Pakistani,103,3.5
jKCSGAMyS0KIcS-vKpEuaA,Pakistani,96,4
9pMhRYYgV7E9L7pzECtJKA,Pakistani,687,4.5
NzU2hb0z0jGEOOv0-zTLEQ,Pakistani,519,4
PAhIveQCsTzi7FNPPQPutA,Pakistani,12,4.5
7DUPGtHqVZHJ3yIufbWLsg,Pakistani,491,4
CxvXmplrCyvnHIGDrNKRyg,Pakistani,1,5
bVyA5z69287U9B9W88hERg,Pakistani,265,3
CpsnurlPqkUBWwqO69xS7A,Pakistani,3,2.5
#NAME?,Pakistani,103,4
kl8Lw7RD7cSeX55Ad5ab7Q,Pakistani,41,4
XNJgKHavBZm47RpudtAn3A,Pakistani,68,3
AvTezlpt3GXTdSEnXbHP4w,Pakistani,314,4
S37Fd4Jrwuv6R1DukmlqSQ,Pakistani,315,3.5
R5yxiiF24bCTJcqClDVoJw,Pakistani,3,3
rML0mPoWQHxG8ifHGuI7pQ,Pakistani,82,3.5
xnrn6Ibn4T22vTjYX1H1zQ,Pakistani,13,4
QaXo7ZhglTcSWHLQ8QNY4A,Pakistani,2,3.5
Y2I946V78wOdwaUD9chmqg,Pakistani,332,4
EPHhPGDFvnq2ARTBxAikuw,Pakistani,477,3.5
Rr55bXbJcfdm4lIf-1f0Qw,Pakistani,228,4
UgVY-74sV9xHzx6WR96Wog,Pakistani,33,4
3hlAeWgSKAnSQ1tg8k8D8g,Pakistani,167,4
Bft47FX6dorGwlUypMrG2w,Pakistani,82,4
6KOeVK9KMmVG6Q3chyZ_Bg,Pakistani,123,4.5
SP4bvMvxel_UPdof_er3HA,Pakistani,339,4.5
WrMu2G5M2im56uYKTd4Bgw,Pakistani,415,3
ogEtpbCgxv38PyB3ebivqQ,Pakistani,316,4.5
CZZkMp7PST4VHBnaHCUoHw,Pakistani,39,4
MVNhVKCIqWXUyhwqWMOnYg,Pakistani,10,3
5K9dDoK_BLgAAAvedRxemQ,Pakistani,7,5
fNxI--522GxiStC-J3SnTw,Pakistani,19,4
wQjQHZKH_DxwntbSe1QdxQ,Pakistani,931,3.5
_hEfuDthNKUPSfIoGwobgw,Pakistani,4,4.5
hmNxdAbt0tiGm8_vPdXCSA,Pakistani,155,4
ZqOxAKVZEZTa4XS4zthp3Q,Pakistani,192,4.5
lxNU-aBq0yPwBDx-i89ahA,Pakistani,1023,4.5
HsEmXckXmsRAAEVDFCGYYg,Pakistani,460,4
zSCp9pjEQ_M3LBuPRDo-Bg,Pakistani,280,4
yx8cpBwPttpdBvm4V1EawQ,Pakistani,155,3.5
o5_roJB43PNm0PhhJ-0mXQ,Pakistani,37,3.5
UOaXJyVrr9l1XO7lGaT-bQ,Pakistani,38,4
t_tWuzMEsoD9GDgAm_0l7g,Pakistani,345,3.5
cP7vkHiDU0emIPrEexv5vA,Pakistani,360,4
HY7Hx-z5lq1vAacDwYBfoA,Pakistani,47,4.5
HwvG1FXbVunyHOZCYZSblA,Pakistani,3,4.5
jzO5HyrTtumHpe-pbUlndQ,Pakistani,168,3.5
Q7wFlNr4OFU0eCJXcOmopg,Pakistani,148,3
LWghzX6Vsw1ytEFP6lA8oA,Pakistani,171,4
9lKYC8qs6owmBazkVR5XDA,Pakistani,290,3.5
HGNqWrRYJNyhJSS8yia8HQ,Pakistani,284,3.5
eVZGBIWAmQxiTwVYA0pjWA,Pakistani,5,3
9JsPac_weBYz-SFMo5dzqQ,Pakistani,36,3.5
5iKAeJ8RVrNGRUNy-355jQ,Pakistani,251,3.5
tN37MOvqzrmpU0h0PfoDmw,Pakistani,369,3.5
fjjzAn0j6zCs2SNViuNfwQ,Pakistani,222,3.5
iAW1UTfP8jL_vpwRh93VcA,Pakistani,55,4
jQD0E2iEhPmNqkEs-3QUwQ,Pakistani,64,3
XYusVoJKFBU_-LIGYlkZeQ,Pakistani,23,4
35bJdPviyOHhiFHOFStN4Q,Pakistani,11,3.5
0eRir9RUGAnfKov68kvKVA,Pakistani,8,2.5
85123ck6ZQF5-4rTQbDHjA,Pakistani,2,1
s9K99sWiITSfmq8VShUFVw,Pakistani,63,3.5
P5mFtOSiQmplOj0yVP13PQ,Pakistani,314,3.5
NN3mOWF5e_pnR1ArqM2bHQ,Vietnamese,1619,4
Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnamese,588,4
sKIYGvENchifk1YwFe77pA,Vietnamese,476,4
