RestaurantID,Cuisine,Name,NumberOfReviews,Rating,Location,Coordinates
l44CFBTejwL0ElKmkH7xQQ,Chinese,Decoy,295,4,"{'address1': '529 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['529 Hudson St', 'New York, NY 10014']}","{'latitude': 40.734196, 'longitude': -74.006519}"
SNhDVaf_n7VDZcfry8mYdA,Chinese,The Bao,912,3.5,"{'address1': '13 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['13 St Marks Pl', 'New York, NY 10003']}","{'latitude': 40.72939, 'longitude': -73.9889199}"
AxalkZb61r5Ks7l1yhhIHQ,Chinese,Savour Sichuan,154,3.5,"{'address1': '108 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['108 W 39th St', 'New York, NY 10018']}","{'latitude': 40.75311, 'longitude': -73.98614}"
Qgv2vyUV-DwK8YwrhU-jtw,Chinese,Lan Sheng Restaurant,54,3.5,"{'address1': '128 W 36th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['128 W 36th St', 'New York, NY 10018']}","{'latitude': 40.7517141867087, 'longitude': -73.9883603449123}"
8xDbEfYXuPwi-94LLcb22A,Chinese,Tomorrow,50,4,"{'address1': '200 Pearl St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['200 Pearl St', 'New York, NY 10038']}","{'latitude': 40.707425, 'longitude': -74.004784}"
hh0W5CPtx2MoyQGb1kAEEA,Chinese,Chop Shop II,169,4,"{'address1': '41 W 24th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['41 W 24th St', 'New York, NY 10010']}","{'latitude': 40.7433280944824, 'longitude': -73.9911651611328}"
XiIBASyS65DX3E_staW0JQ,Chinese,Xi'an Famous Foods,301,4,"{'address1': '2675 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2675 Broadway', 'New York, NY 10025']}","{'latitude': 40.79847, 'longitude': -73.96934}"
M-odQWSEfsR2mVEw7nKG-g,Chinese,Nyonya,1770,4,"{'address1': '199 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['199 Grand St', 'New York, NY 10013']}","{'latitude': 40.7190148, 'longitude': -73.9968228}"
8ig0yf0003DAp4YOGTlbVg,Chinese,Spicy Village,486,4,"{'address1': '68 Forsyth St', 'address2': 'Ste B', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['68 Forsyth St', 'Ste B', 'New York, NY 10002']}","{'latitude': 40.71695, 'longitude': -73.99327}"
D13m2P0qKQUWNqIW-lpHZg,Chinese,Yaso Tangbao,101,4,"{'address1': '220 E 42nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['220 E 42nd St', 'New York, NY 10017']}","{'latitude': 40.74977, 'longitude': -73.97318}"
HjUwZOlok1TabhS4S1ya2w,Chinese,Just for Fen,76,4.5,"{'address1': '229 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['229 1st Ave', 'New York, NY 10003']}","{'latitude': 40.7311641211205, 'longitude': -73.9830346405506}"
wDRgZ1i7xcJ51xgtfO-fxQ,Chinese,Asura Asian Bistro,268,3.5,"{'address1': '235 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['235 W 35th St', 'New York, NY 10001']}","{'latitude': 40.7522492, 'longitude': -73.991222}"
sR-KTsDa4vafaDak9Ik2sQ,Chinese,Hunan House,150,3,"{'address1': '40 W 56th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['40 W 56th St', 'New York, NY 10019']}","{'latitude': 40.76292, 'longitude': -73.97653}"
b2d8CP6sKQotFjzZX0Thtw,Chinese,Szechuan Garden Kitchen,14,4,"{'address1': '2076 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2076 8th Ave', 'New York, NY 10026']}","{'latitude': 40.802006, 'longitude': -73.956726}"
7T7L3GgX_rA88SlCfd0QBw,Chinese,Hing Won,179,3.5,"{'address1': '48 W 48th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['48 W 48th St', 'New York, NY 10036']}","{'latitude': 40.75809, 'longitude': -73.98026}"
38KDbZ8yuozUbswBr6OWVA,Chinese,Ho Yip Restaurant,235,3.5,"{'address1': '110 Liberty St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['110 Liberty St', 'New York, NY 10006']}","{'latitude': 40.7097946107388, 'longitude': -74.0120045095682}"
DKGUSLiqNchBNatKoPM9QQ,Chinese,Junzi Kitchen,90,4,"{'address1': '2896 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2896 Broadway', 'New York, NY 10025']}","{'latitude': 40.8057641877461, 'longitude': -73.9652019005902}"
Qsc2DrX3IR-uGfwnUlOzcA,Chinese,Lotus Express,42,4,"{'address1': '4840 Broadway', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['4840 Broadway', 'Manhattan, NY 10034']}","{'latitude': 40.8662643432617, 'longitude': -73.9245986938477}"
hBbAmEYXM4L03AU9Vt_p9g,Chinese,Hong Kong Station,21,3.5,"{'address1': '157 W 47th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['157 W 47th St', 'New York, NY 10036']}","{'latitude': 40.75894, 'longitude': -73.98372}"
Jy7htqnnxlKB2vZO42_-aw,Chinese,Ding Szechuan and Hot Pot Restaurant,139,3.5,"{'address1': '234 W 48th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 48th St', 'New York, NY 10036']}","{'latitude': 40.7605285644531, 'longitude': -73.9863891601562}"
oJjMYhA6z1_BVaQpSdyl8g,Chinese,Golden Forest,124,4,"{'address1': '353 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['353 Grand St', 'New York, NY 10002']}","{'latitude': 40.7167, 'longitude': -73.98945}"
IhSVn0TaX8xXb3wcQ-fgcA,Chinese,Vanessa's Dumpling House,2226,4,"{'address1': '118A Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118A Eldridge St', 'New York, NY 10002']}","{'latitude': 40.71839, 'longitude': -73.9917399}"
9-vKFnUby_6-pR6UJxjzMw,Chinese,Sun Hing Lung Co,123,4.5,"{'address1': '58 Henry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['58 Henry St', 'New York, NY 10002']}","{'latitude': 40.71275, 'longitude': -73.99508}"
JaKLZrh1Y_2qB_0Gc3bk3A,Chinese,Ollie's Sichuan,409,3,"{'address1': '411 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['411 W 42nd St', 'New York, NY 10036']}","{'latitude': 40.75884, 'longitude': -73.99319}"
54om5q7V4anmIXw2PdNJbA,Chinese,Chen's Buffet Bar,25,4,"{'address1': '32 Cedar St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['32 Cedar St', 'New York, NY 10038']}","{'latitude': 40.70712, 'longitude': -74.00845}"
DOa_Hm5HHT99GOvlhbydaQ,Chinese,Le Sia,37,4,"{'address1': '11 E 7th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 7th St', 'New York, NY 10003']}","{'latitude': 40.728886, 'longitude': -73.989841}"
97q5nUQTuBo_h00XCxna2A,Chinese,Tasty Hand-Pulled Noodles,1353,4,"{'address1': '1 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['1 Doyers St', 'New York, NY 10013']}","{'latitude': 40.7142, 'longitude': -73.99787}"
8FJ8XVa-duF8rPeyfscUPg,Chinese,Auntie Guan's Kitchen,112,3.5,"{'address1': '219 E 23rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['219 E 23rd St', 'New York, NY 10011']}","{'latitude': 40.73863, 'longitude': -73.98193}"
bcqTacyE-0XDaZYG_xbTBQ,Chinese,The Tang,229,4,"{'address1': '120 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['120 1st Ave', 'New York, NY 10009']}","{'latitude': 40.72703, 'longitude': -73.98539}"
Va_mnsEvBghHXvc7uZIWJQ,Chinese,Spice Symphony,474,4,"{'address1': '182 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['182 Lexington Ave', 'New York, NY 10016']}","{'latitude': 40.744722, 'longitude': -73.981202}"
oe8GEFE4QLFAKt87y7zcgA,Chinese,Very Fresh Noodles,464,4,"{'address1': '425 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['425 W 15th St', 'New York, NY 10011']}","{'latitude': 40.7423387008486, 'longitude': -74.0061374945942}"
WRRs3smfm6rHP5k4Slzr3w,Chinese,Hop Won Restaurant,128,3,"{'address1': '139 E 45th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['139 E 45th St', 'New York, NY 10017']}","{'latitude': 40.75322, 'longitude': -73.97399}"
B87c3bE_u53yNYO1cmHSIw,Chinese,Flor de Mayo,463,4,"{'address1': '2651 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2651 Broadway', 'New York, NY 10025']}","{'latitude': 40.797832, 'longitude': -73.969948}"
omOPvWNdukvWOC0peXPyng,Chinese,Fairview Chinese Restaurant,145,4,"{'address1': '363 Fairview Ave', 'address2': '', 'address3': '', 'city': 'Fairview', 'zip_code': '07022', 'country': 'US', 'state': 'NJ', 'display_address': ['363 Fairview Ave', 'Fairview, NJ 07022']}","{'latitude': 40.81084, 'longitude': -74.00097}"
Lbs8QBRN1U7IYBo5Mcv-RQ,Chinese,88 Lan Zhou Handmade Noodles & Dumplings,1365,4,"{'address1': '40 Bowery St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['40 Bowery St', 'New York, NY 10013']}","{'latitude': 40.7156552, 'longitude': -73.9969012}"
Qn-qGoIkj-9uApdxb_VTeA,Chinese,La Vie en Szechuan,384,3.5,"{'address1': '14 E 33rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['14 E 33rd St', 'New York, NY 10016']}","{'latitude': 40.7473584983999, 'longitude': -73.9843980932541}"
vSkCDRWX6VvP4PJHHFgoDw,Chinese,New King Wok Restaurant,8,4,"{'address1': '2025 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2025 7th Ave', 'New York, NY 10027']}","{'latitude': 40.806563347578, 'longitude': -73.9499093592167}"
4p5Fzyt3-mEYFKIYqZ54aA,Chinese,Wokathon,21,4.5,"{'address1': '1369 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1369 Broadway', 'New York, NY 10018']}","{'latitude': 40.75216, 'longitude': -73.98773}"
yDfgB1nvvuABZVzVjoJV7A,Chinese,Shu Han Ju II,58,4,"{'address1': '58 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['58 3rd Ave', 'New York, NY 10003']}","{'latitude': 40.73117, 'longitude': -73.98909}"
_fZQDgmasvWBtCTj9583lg,Chinese,Wok Express,10,4,"{'address1': '2133 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2133 3rd Ave', 'New York, NY 10035']}","{'latitude': 40.798202, 'longitude': -73.939417}"
EFihj7vsRRXiF5la-UURyw,Chinese,Hop Kee,688,3.5,"{'address1': '21 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['21 Mott St', 'New York, NY 10013']}","{'latitude': 40.714416, 'longitude': -73.999023}"
R3UNnA8EbjhNWBHS0wJ0VA,Chinese,Grand Sichuan Eastern,218,3.5,"{'address1': '1049 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['1049 2nd Ave', 'New York, NY 10022']}","{'latitude': 40.75831, 'longitude': -73.96636}"
01m-oqxaCifh0s0eU03bBg,Chinese,Asia Express,54,3,"{'address1': '493 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['493 2nd Ave', 'New York, NY 10016']}","{'latitude': 40.741, 'longitude': -73.97906}"
hWkbadE0u-Eiqg9SAm176Q,Chinese,Our Place China Chalet,44,3,"{'address1': '242 E 79th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['242 E 79th St', 'New York, NY 10075']}","{'latitude': 40.7733383, 'longitude': -73.9558029}"
NmJ2xtfZrscfWB_a5wEbXQ,Chinese,Home's Kitchen Chinese Restaurant,161,3.5,"{'address1': '22 E 21st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['22 E 21st St', 'New York, NY 10010']}","{'latitude': 40.73944, 'longitude': -73.98913}"
k8GFfCXO2FIIJIo0ICYSRA,Chinese,Bao Bao Cafe,33,4.5,"{'address1': '106 Greenwich St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['106 Greenwich St', 'New York, NY 10006']}","{'latitude': 40.70854, 'longitude': -74.01367}"
tA_AoGEL_oGllbU2j77Shw,Chinese,Tiny Shanghai,18,5,"{'address1': '122 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['122 Mulberry St', 'New York, NY 10013']}","{'latitude': 40.71781, 'longitude': -73.99795}"
unz_YBwCWg-O5id5rxSyDA,Chinese,Hot Kitchen,146,3.5,"{'address1': '251 E 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['251 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.7570698, 'longitude': -73.9674267}"
WIj12zDqIbBucW1hXYhrew,Chinese,King's Kitchen,158,4,"{'address1': '92 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['92 E Broadway', 'New York, NY 10002']}","{'latitude': 40.713985, 'longitude': -73.993675}"
gQ6DNeLNWQV-zwWyuFeBpg,Chinese,No.1 Chinese Restaurant,138,3,"{'address1': '10 S William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['10 S William St', 'New York, NY 10004']}","{'latitude': 40.7046671846472, 'longitude': -74.0105490435282}"
rEbwps11tIERRkwQrIXQog,Chinese,Hakkasan,734,3.5,"{'address1': '311 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['311 W 43rd St', 'New York, NY 10036']}","{'latitude': 40.758619, 'longitude': -73.989961}"
5TnBfeoBpxPPwIXMGBMasg,Chinese,New Double Dragon,52,4,"{'address1': '37 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['37 1st Ave', 'New York, NY 10003']}","{'latitude': 40.7242431, 'longitude': -73.9881041}"
3ESDUFulPVoMJdsqPQGm0A,Chinese,Golden City Chinese Restaurant,73,3.5,"{'address1': '423 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['423 9th Ave', 'New York, NY 10001']}","{'latitude': 40.753277148143, 'longitude': -73.996643608314}"
ZdLS7gD1ulmCPkqNc9_S3A,Chinese,Keming Restaurant,103,4,"{'address1': '1006 Washington St', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['1006 Washington St', 'Hoboken, NJ 07030']}","{'latitude': 40.74893, 'longitude': -74.02772}"
rYw5rQbWRX9buZHZbxqWdA,Chinese,Congee Village,1352,3.5,"{'address1': '100 Allen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['100 Allen St', 'New York, NY 10002']}","{'latitude': 40.7187, 'longitude': -73.99031}"
KSYV3rNYaKWW-AHN4_i-7A,Chinese,Hot Sichuan,92,3.5,"{'address1': '130 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['130 9th Ave', 'New York, NY 10011']}","{'latitude': 40.74353, 'longitude': -74.00326}"
uaFHoq-a5XqxF-bsOK9_Qg,Chinese,Kung Fu Little Steamed Buns Ramen,758,3.5,"{'address1': '811 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['811 8th Ave', 'New York, NY 10019']}","{'latitude': 40.7616286634162, 'longitude': -73.9868181646996}"
EN9_LsFpY44Hkzcnu0jfIg,Chinese,Dynasty Dim Sum,26,4,"{'address1': '381 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['381 3rd Ave', 'New York, NY 10016']}","{'latitude': 40.74148, 'longitude': -73.98087}"
ybQV8joopvU1_gG2RwLRog,Chinese,Wok City,72,3,"{'address1': '153 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['153 Amsterdam Ave', 'New York, NY 10023']}","{'latitude': 40.7752417820046, 'longitude': -73.983876645396}"
AgTj_2PYIKP519hexQCvCg,Chinese,Mapo Tofu,283,3.5,"{'address1': '338 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['338 Lexington Ave', 'New York, NY 10016']}","{'latitude': 40.749832, 'longitude': -73.977531}"
zubN8Ve-RyoljRZV4NRxEQ,Chinese,Wo Hop,1137,3.5,"{'address1': '17 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['17 Mott St', 'New York, NY 10013']}","{'latitude': 40.7142239034582, 'longitude': -73.9988691693115}"
E1QQuFMX7DAEt8jV4attkA,Chinese,Taste Good,81,3.5,"{'address1': '18 W 25th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['18 W 25th St', 'New York, NY 10010']}","{'latitude': 40.7433836718734, 'longitude': -73.9901636441803}"
5RjZCsXuWPclyrDsnsXw7w,Chinese,Xi'an Famous Foods,99,4,"{'address1': '38 E 23rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['38 E 23rd St', 'New York, NY 10010']}","{'latitude': 40.74033, 'longitude': -73.98744}"
WzdVUuFIv1JzLPTZRnTjVA,Chinese,Carma East,175,4,"{'address1': '507 E 6th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['507 E 6th St', 'New York, NY 10009']}","{'latitude': 40.7254099, 'longitude': -73.98327}"
XfHgiIsoo1Pr_v04bx9ptg,Chinese,Sushumai Asian Fusion,70,4.5,"{'address1': '112 Stanton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['112 Stanton St', 'New York, NY 10002']}","{'latitude': 40.7211610690848, 'longitude': -73.9872866123915}"
U5dCWjAxrvLLMH1ErpGfvw,Chinese,A-jiao,97,3.5,"{'address1': '1817 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1817 2nd Ave', 'New York, NY 10128']}","{'latitude': 40.783159, 'longitude': -73.948244}"
l1nX-f46dmOEmYPoiuLSaw,Chinese,Peking Duck House,348,3.5,"{'address1': '236 E 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['236 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.756912, 'longitude': -73.968109}"
Cyv-tW4BljwWnP16HI_zAg,Chinese,Taste Kitchen,23,3.5,"{'address1': '316 W 36th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['316 W 36th St', 'New York, NY 10018']}","{'latitude': 40.75364, 'longitude': -73.9935}"
BbODF2tZuw4xW_RFwMzwRg,Chinese,Jiangnan Chinese Cuisine,12,3.5,"{'address1': '103 Washington St', 'address2': 'Fl 2', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['103 Washington St', 'Fl 2', 'New York, NY 10006']}","{'latitude': 40.70838, 'longitude': -74.01408}"
L6fT2SWSRlwBEc3jWqV2Ig,Chinese,Jef Chinese,10,3.5,"{'address1': '919 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['919 2nd Ave', 'New York, NY 10017']}","{'latitude': 40.7542031, 'longitude': -73.9694108}"
